id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5534473,Master Suite Rio,2343473,Ana,,Flamengo,-22.933702296019693,-43.175973794976144,Private room,901,2,0,,,4,365
882156,Affordable Studio at Lapa in Rio,4664899,Bruno,,Glória,-22.91762027730588,-43.17711891778839,Entire home/apt,297,5,1,2013-02-15,0.01,1,365
23088061,Apartamento em lugar charmoso de Santa Teresa,23652838,Danilo,,Santa Teresa,-22.924606835765502,-43.18991542870399,Entire home/apt,300,3,1,2018-02-15,0.13,3,365
2806911,Sala 2 quartos ,13338697,João Carlos,,Catete,-22.926927661469993,-43.177140529874485,Entire home/apt,1998,15,0,,,1,365
13847292,Room in Flamengo,11555320,Mila,,Flamengo,-22.936675242355737,-43.17774031000926,Private room,342,1,0,,,5,89
833936, Very Quiet House in Gloria,4362431,Pauline And Rodrigo,,Glória,-22.919260468427076,-43.17670834540164,Entire home/apt,101,2,89,2018-05-29,1.29,4,298
22864545,Suite no Flmengo.,15485906,Ricardo,,Flamengo,-22.93464526394231,-43.17606113182871,Private room,101,1,0,,,1,89
13960285,Cozy suite in Flamengo,10080658,Amanda,,Flamengo,-22.934767122080377,-43.17457982520826,Private room,199,7,0,,,2,83
28576728,Apartamento Art Decô Gloria. Centro,128696928,Ana,,Glória,-22.921501645340726,-43.172612594949,Entire home/apt,199,2,0,,,1,180
"14126121,""Apartamento 2 qtos Flamengo, próximo ao Metro"",40636791,Pedro,,Catete,-22.926689022293445,-43.17764449394299,Entire home/apt,999,1,0,,,1,90"
22838975,Apto silencioso com vista verde em Copacabana,30504664,Paola,,Copacabana,-22.962974008320128,-43.17904706975868,Entire home/apt,398,3,0,,,2,11
13874148,Gávea Creative Space,82067673,Peter,,Gávea,-22.978192341585437,-43.23456985062122,Entire home/apt,7512,1,0,,,1,358
22747713,Apart Hotel no coração do Rio de Janeiro,167973189,Marcelo,,Botafogo,-22.95345014654335,-43.19076599229053,Entire home/apt,300,2,3,2018-08-17,0.39,1,10
669776,Atelier apartment in Leblon,1712679,Ana Amelia,,Leblon,-22.979897141878652,-43.225802399676816,Entire home/apt,282,4,55,2018-02-14,0.75,2,359
14072418,HOSTEL REPUBLIC,84533996,Natalia,,Catete,-22.926132499420785,-43.17868071516676,Private room,188,2,0,,,1,365
438767,The best 3 bedroons in Leblon/Rio,530231,Yaya,,Leblon,-22.97788700110229,-43.225613853037856,Entire home/apt,398,2,9,2014-07-22,0.12,6,354
"17718631,""1Q Botafogo - Wi-fi, ar, metro 10min Centro e Copa"",120776963,Olga Helena,,Botafogo,-22.95282737280617,-43.18769066378384,Private room,79,1,37,2018-07-29,1.96,2,159"
3072678,Quarto Triplo Superior,15636834,Diamond,,Centro,-22.917126763598223,-43.17779508037638,Private room,379,1,0,,,1,365
13898036,A nice place near subway.,70552262,Marcia,,Santa Teresa,-22.91891939676744,-43.1772859850043,Private room,342,1,0,,,1,362
4758273,In suite bedroom w/ AC,3399556,Antonio,,Glória,-22.921547397401877,-43.17596483434504,Private room,207,3,2,2017-10-08,0.10,2,362
3213128,Beach block apartment Copacabana ,16261402,Brani,,Copacabana,-22.979022421027334,-43.19105071265615,Entire home/apt,229,2,2,2017-07-25,0.08,1,363
910817,Rent in Rio,4886880,Micaela,,Ipanema,-22.986216382494923,-43.19331878625846,Entire home/apt,1998,4,0,,,1,358
26233535,Suite for 3 in Luxurious Apartment,3802101,Katya,,Copacabana,-22.981663735913926,-43.19104512625667,Private room,180,2,0,,,8,194
17937325,Quarto Copacabana (10 passos da praia e metrô!!!!),87166722,Natasha,,Copacabana,-22.981501558435564,-43.19089965775893,Private room,75,5,2,2018-02-15,0.15,1,224
22443041,Copacabana em otima localização.,34436210,Philip,,Ipanema,-22.986940886474418,-43.19594935742752,Private room,999,3,0,,,20,356
4983806,quarto c/ banheiro compartilhado #2,9884465,Chez Michel  Bed And Breakfast,,Copacabana,-22.98252033068664,-43.19414428736638,Private room,131,1,1,2016-07-17,0.04,4,132
13638159,Art and antique place in Ipanema,20890926,Gilberto,,Ipanema,-22.98412902126032,-43.19527342258154,Private room,601,1,0,,,1,89
2835700,Excelente quarto  em Ipanema,13503125,Maria Angélica,,Copacabana,-22.982007297671228,-43.19606583293771,Private room,199,1,13,2018-01-07,0.25,2,335
13883186,Apartment in Ipanema,82175410,Marcelo,,Ipanema,-22.985951235243643,-43.19439819325132,Entire home/apt,999,3,0,,,1,71
"21800787,""APARTAMENTO "
"COPACABANA - POSTO 5"",13664216,Maria Lucia,,Copacabana,-22.981026711204237,-43.19126435401133,Entire home/apt,135,5,0,,,15,122"
16786468,The best Location in Copacabana,55420386,Bel,,Copacabana,-22.977197379195005,-43.190327021090155,Entire home/apt,240,3,0,,,1,68
"22342830,""Apartamento  Copacabana, posto quatro, prox, praia"",17417810,Cassandra,,Copacabana,-22.972447232929156,-43.1901551707231,Entire home/apt,259,3,0,,,1,364"
2565072,Apartament in Ipanema,13132109,Nathaly,,Copacabana,-22.98350060154211,-43.19387530774841,Entire home/apt,252,1,0,,,1,276
10065203,condo vis 6044,4307081,Nereu A,,Ipanema,-22.983759824255998,-43.19509258552057,Entire home/apt,507,1,0,,,55,363
21859394,Apartamento Arpoador Adágio,159448100,Antonio,,Ipanema,-22.9848596122001,-43.19356657871105,Entire home/apt,300,4,2,2018-02-16,0.21,1,120
10728624,Belissimo apartamento 3 quartos Copacabana/Ipanema,55451495,Claudia Eugenia,,Copacabana,-22.979160864738414,-43.19113183458708,Entire home/apt,252,2,3,2018-05-13,0.11,1,254
22142873,Copacabana Apto inteiro 1 quadra da praia +garagem,161715117,Ignacio,,Copacabana,-22.9800537356077,-43.19176542798674,Entire home/apt,229,3,1,2018-01-04,0.11,1,267
7749623,CARNAVAL - RIO - Copacabana Beach Top.,40738885,Eduardo,,Copacabana,-22.976309463611347,-43.191622466750445,Shared room,120,1,27,2017-08-21,0.72,9,364
21635264,Piece of paradise in quiet corner of Copa,11975025,Angela,,Copacabana,-22.96220914980831,-43.17714554795079,Entire home/apt,398,2,2,2018-02-15,0.21,1,137
16188316,No coração de Copacabana,45774477,Fabio,,Copacabana,-22.976861543616508,-43.19142391860321,Entire home/apt,109,5,3,2018-07-28,0.16,1,148
22903262,Apartamento no coração de Copacabana!,169526326,Tábbata,,Copacabana,-22.971277421082107,-43.187865129726106,Entire home/apt,518,4,1,2018-02-15,0.13,1,90
24391965,Copa 5 bedrooms duplex sellig,4255118,Ricardo,,Copacabana,-22.977626618262917,-43.19097197329593,Entire home/apt,2622,5,0,,,42,363
2666495,A Copa do Mundo em Copacabana,13647948,Lelia,,Copacabana,-22.979308190660536,-43.19277076368576,Entire home/apt,800,1,0,,,1,365
23101212,New ! Wonderful flat in Copacabana !,20370177,Sylvie,,Copacabana,-22.97898203295393,-43.19148861515964,Entire home/apt,300,4,2,2018-03-12,0.25,17,279
21089001,Quarto de casal - Linda Vista da Baia de Guanabara,3201870,Cirlea,,Glória,-22.92440201016863,-43.173326655773316,Private room,199,3,0,,,3,90
26158909,Suíte Independente,196583964,Lilian,,Catete,-22.92297826159475,-43.181898802164255,Private room,49,14,0,,,1,90
16577146,Quarto individual com ventilador de teto,102009481,Wilma Celeste,,Catete,-22.92522287693191,-43.17849401993911,Private room,49,2,29,2018-08-12,1.46,2,61
14121482,OTIMO APART EM COPACABANA PROXIMO PRAIA E METRO,76811520,Isaac,,Botafogo,-22.962136343029393,-43.18889782629896,Entire home/apt,751,5,0,,,2,365
13484076,Quarto no bucólico bairro da Gloria,67514449,Monica,,Catete,-22.922409834259074,-43.17742323305784,Private room,169,5,0,,,1,363
950373,Carioca's way of life,5155775,Veronica,,Glória,-22.92010960261878,-43.17844744053509,Private room,101,1,3,2016-08-28,0.09,2,365
"3175983,"""",16103314,Arthur,,Botafogo,-22.962903860309833,-43.18981722719644,Private room,3748,1,0,,,1,365"
12101971,Cozy New Apartment - Botafogo - Rio,4332144,Luiz Guilherme,,Botafogo,-22.953513388750228,-43.19339434757762,Entire home/apt,548,7,1,2016-10-01,0.04,1,365
1018260,Perfect place in Rio!,2107688,Ana,,Humaitá,-22.952946789384615,-43.196525046312956,Entire home/apt,481,5,0,,,1,365
"14806971,""Apartamento aconchegante e perto de tudo, para 4"",27677548,Cristiana,,Humaitá,-22.954805676459554,-43.19749607007117,Entire home/apt,252,2,0,,,3,177"
16539064,No coração do Leblon,12752373,Marcela,,Leblon,-22.981041285743384,-43.22238261446397,Entire home/apt,391,1,1,2017-01-01,0.05,1,90
5298081,Suite In leblon,530231,Yaya,,Leblon,-22.97934513538501,-43.22590410678057,Private room,233,1,0,,,6,365
10866246,Residential Vila in the Baixo Gávea Top,37243430,Erika,,Gávea,-22.976103215529967,-43.22993036296455,Private room,101,1,0,,,2,363
20931373,Lindo apartamento 4 quartos na Gávea -RJ/ Brasil,150465927,Ludmilla,,Gávea,-22.980291079049394,-43.23406205287983,Entire home/apt,2441,4,0,,,7,365
"14556380,""Apart Humaitá equipado, aconchegante e sossegado"",90129687,Renata,,Humaitá,-22.956041666728197,-43.20042044995141,Entire home/apt,699,4,0,,,1,87"
909978,In Lapa! Promotion for World Cup!,4453679,Daniela,,Santa Teresa,-22.916636498739308,-43.17956520441091,Entire home/apt,60,5,3,2018-08-14,0.05,1,228
16808667,Best spot in Botafogo,32164682,Patricia,,Botafogo,-22.95497437283707,-43.19217823684305,Entire home/apt,244,2,0,,,1,194
9906599,Private Suite - Lagoa,48422460,Fabio,,Lagoa,-22.966844693596236,-43.200918512930606,Entire home/apt,391,3,3,2018-01-05,0.23,1,272
"8225634,""Espaçoso Lux 3qts 3Ba, Renovado"",3329979,Coy,,Copacabana,-22.968099421833582,-43.191765897524824,Entire home/apt,819,1,2,2016-08-15,0.06,8,356"
20573113,Apartamento em Ipanema,94699571,Renata,,Ipanema,-22.98053885473665,-43.20272384322189,Entire home/apt,267,3,4,2018-02-13,0.31,1,41
23040002,Conjugado em Botafogo,12412278,Fernando,,Botafogo,-22.95841719134678,-43.1916197679876,Shared room,398,4,0,,,2,89
3343783,Charming studio flat in Humaitá,16876753,Mariana,,Humaitá,-22.952812032533355,-43.19935449582742,Private room,75,2,2,2017-03-01,0.05,1,364
21737755,Clean and Cozy Room in a very good stead <3,158319993,Julius,,Humaitá,-22.95579502763413,-43.199804865090385,Private room,481,2,0,,,1,55
"416290,""Great single room in Botafogo, RJ"",1989397,Dominique,,Botafogo,-22.954110081466418,-43.19504542048918,Private room,199,1,5,2016-08-09,0.07,2,365"
14555979,Apart confortável,76228107,Veronica,,Copacabana,-22.9656240780619,-43.191217299951774,Entire home/apt,999,1,0,,,1,364
13475283,Apartamento Parque das Rosas - Barra da Tijuca,35222545,Rubens,,Barra da Tijuca,-23.000781890476972,-43.34703813287798,Entire home/apt,451,15,1,2016-08-22,0.04,2,87
14272716,apto aconchegante e confortável para 6 pessoas,56248956,Reinaldo,,Barra da Tijuca,-23.000790653869146,-43.34860239210033,Entire home/apt,800,3,0,,,1,364
22809601,Apê Studio 1 quarto no Leblon - Charme e Beleza!,89723500,Nilza,,Leblon,-22.978256485054317,-43.22398560837371,Entire home/apt,146,3,9,2018-08-31,1.16,3,61
8160659,Rio100-Apartment in Ipanema in serviced building,22805631,Latin Exclusive,,Lagoa,-22.97920461145119,-43.20231580232298,Entire home/apt,488,4,2,2018-01-09,0.08,75,365
14390515,Quarto confortável Lagoa,82102278,André,,Humaitá,-22.958543412450677,-43.199455766465235,Private room,222,1,4,2018-02-07,0.15,2,364
5561955,Amazing Crist view,28834837,Juliana,,Humaitá,-22.959616955984167,-43.200472859139104,Entire home/apt,199,1,39,2018-09-09,1.05,1,315
22377716,Quarto de temporada,163630461,Jack,,Leblon,-22.9799460024153,-43.22328234862194,Private room,86,1,1,2018-01-02,0.11,2,365
22653069,Quarto Privativo Twin,166029195,Bamboo Rio,,Copacabana,-22.96867197654456,-43.190930684209526,Private room,199,1,0,,,2,195
22741498,Apartamento Portal da Barra,85392029,Ana,,Barra da Tijuca,-22.999375498289428,-43.34808134486097,Entire home/apt,541,3,0,,,1,365
20285690,FLAT SAN CARLO dos TRÓPICOS CARIOCAS,144686368,Carlos,,Barra da Tijuca,-23.002491959810968,-43.351557372054494,Entire home/apt,162,4,9,2018-03-31,0.68,1,226
9383123,Quarto p/casal com vista panorâmica,47904056,Pedro Paulo,,Lagoa,-22.965459884647135,-43.19754026904432,Private room,180,2,1,2017-02-09,0.05,2,357
18499636,PARADISO ALL SUÍTES - RM IMÓVEIS - 403B1,114043415,Ricardo,,Barra da Tijuca,-23.00134094659472,-43.34734246403842,Private room,180,2,1,2018-03-05,0.14,3,88
1256781,South Zone Room - Botafogo,6845710,Diego,,Botafogo,-22.960671761063846,-43.19147024789674,Private room,214,1,0,,,1,365
11738239,Rio Olympics Game 2016 Rio 2 Verano,59624792,Claudia,,Jacarepaguá,-22.972669036893652,-43.38645080255673,Entire home/apt,781,1,0,,,2,364
13998722,2 Quartos Junto ao Parque Olímpico,13498004,Fabio,,Barra da Tijuca,-22.973940232183455,-43.385458509389665,Entire home/apt,488,4,0,,,7,365
13978528,Alugo 200 metros da vila olímpica,83358303,Alberto,,Jacarepaguá,-22.970121963029218,-43.386771027805636,Entire home/apt,999,1,0,,,1,364
21662001,Quarto de solteiro em Santa Teresa,12997352,Ricardo,,Santa Teresa,-22.915270486265456,-43.182313221533505,Private room,120,4,0,,,2,363
16110423,Suite Elis Regina - Balcony - View Guanabara Bay,2580713,Paula,,Santa Teresa,-22.91658126179215,-43.18263553513019,Private room,199,1,15,2018-04-02,0.67,6,305
"10917323,""Barra da Tijuca, near to the beach"",56030370,Alexandre,,Barra da Tijuca,-23.002218519049723,-43.328449458228896,Private room,199,3,1,2016-08-22,0.04,1,92"
20496453,Temporada bora bora resort,137306244,Amanda,,Barra da Tijuca,-22.973889967748644,-43.382691871051975,Entire home/apt,379,1,0,,,2,363
928091,RIO WAY OF LIFE!!!!,4995708,Gabriela,,Humaitá,-22.958300675059494,-43.200171258957496,Private room,180,1,0,,,1,365
"5261189,""BARRA - Paradise BEACH 3bed, 3bath"",26555239,Patrícia,,Barra da Tijuca,-23.010021648691783,-43.34950870837936,Entire home/apt,338,6,1,2015-09-30,0.03,1,171"
13164649,Casa - OLIMPÍADAS,23760010,Bruno,,Barra da Tijuca,-23.00425825435272,-43.320997726828075,Entire home/apt,1799,5,0,,,1,358
9812469,TEMPORADA - LAPA - CENTRO - RJ,50547576,Luiz,,Centro,-22.91174166639065,-43.18619492830767,Entire home/apt,349,4,0,,,1,178
12570109,Olimpíadas luxo lazer praia barra,68157574,Leandro,,Barra da Tijuca,-23.009639747090358,-43.342401393634006,Entire home/apt,4999,30,0,,,1,365
6601760,Bem localizado! 5 minutos dos arcos,34538238,Marilena,,Santa Teresa,-22.916505315993962,-43.182302496868736,Private room,436,1,0,,,1,365
28784454,Flat no coração da Barra,57029559,Tatiane,,Barra da Tijuca,-23.003637075809824,-43.32671783726987,Entire home/apt,398,2,0,,,1,165
"13368266,""Apartamento próximo a praia - Barra da Tijuca, RJ"",75894056,Diogo,,Barra da Tijuca,-23.004623650794773,-43.32272207157051,Entire home/apt,548,3,11,2018-08-08,0.42,1,147"
15716373,Best view of the arches,57858014,Daniel,,Santa Teresa,-22.916679064202544,-43.17969867028921,Entire home/apt,376,7,1,2017-03-02,0.05,1,365
21121810,Apartamento na Lapa - Ótima localização.,152342650,Custódio,,Centro,-22.91379077060232,-43.1831865299238,Entire home/apt,146,3,7,2018-09-19,0.61,1,339
21716026,Quarto arejado e charmoso em Copacabana,14163574,Tatiana,,Copacabana,-22.964920102185093,-43.19170956131512,Private room,79,2,1,2018-02-15,0.13,2,363
4165815,2 Quartos & Jardim Florido! LAPA/SANTA,5644414,Felipe,,Centro,-22.915400143681357,-43.18835080900559,Entire home/apt,120,5,1,2018-01-02,0.11,1,347
10846603,Olimpíadas: Alugo camas em quarto.,56175496,Anuncio Cancelado!,,Maracanã,-22.917802879904507,-43.2342153003385,Shared room,601,5,0,,,1,363
2482734,Quarto Humaita,12701789,Ciro,,Botafogo,-22.958900325273955,-43.1927899146107,Private room,120,1,0,,,1,365
"19284914,""Cozy Studio in Lapa, Rio's Bohemian neighborhood"",41498928,Fabiola,,Centro,-22.912649087896995,-43.181674407604255,Entire home/apt,109,1,26,2018-10-06,2.69,1,90"
9592806,Boat charter/Rio de Janeiro,32429803,Milton,,Barra da Tijuca,-23.003006344042074,-43.32047379793715,Entire home/apt,7501,1,0,,,5,365
14418481,RAMOS/FARIA,88712815,Rodrigo,,Jacarepaguá,-22.971680405284324,-43.3845431553196,Entire home/apt,1750,6,0,,,1,88
14352562,Sugar Loaf at 150 m,87966271,Ari,,Urca,-22.951395946201252,-43.16847693786842,Entire home/apt,361,3,0,,,1,363
2666134,Aluga-se cobertura,13056791,Sandro,,Tijuca,-22.924394756815715,-43.23345035625571,Entire home/apt,999,30,0,,,1,365
22945207,QTO PARA ATÉ 4 PESSOAS - CENTRO/LAPA/CRUZ VERMELHA,110997793,Paula,,Centro,-22.912603436017047,-43.1889419462415,Private room,90,2,0,,,4,179
20964625,Apartamento tipo casa na Lapa,25225206,Lídia,,Santa Teresa,-22.91613676857099,-43.18208905579608,Private room,150,2,0,,,1,178
17359667,Old House - Center of Rio,1883547,Cristiane,,Centro,-22.911209917928957,-43.188930622198185,Private room,60,1,0,,,2,90
13095972,Quarto Executivo,72724241,Maria,,Santa Teresa,-22.91562830662241,-43.186239560504035,Private room,199,3,0,,,1,362
14074825,Alugo suíte p Olimpíadas na Barra.,84565135,Francisca,,Barra da Tijuca,-23.00609187469962,-43.34993447175432,Private room,398,1,0,,,1,364
6798993,APT LAPA - MUITAS OPÇÕES DE LAZER,35589433,Lenna,,Centro,-22.91413515003868,-43.188802340758286,Entire home/apt,349,1,0,,,1,365
20815362,Lagoa da Tijuca/Pedra da Gávea. Extreme sport area,137910600,Beti,,Barra da Tijuca,-23.002618673002814,-43.324783231022224,Private room,75,3,3,2018-02-18,0.32,1,19
13057481,Enjoy Rio de Janeiro and get to know Lapa,28338055,Fernando,,Centro,-22.9134695110935,-43.18608619807467,Entire home/apt,109,2,6,2018-02-14,0.23,2,41
26782750,Apartamento/Conjugado Lapa Rio de Janeiro RJ,201389063,Robson,,Centro,-22.912750278636697,-43.18936527891007,Entire home/apt,150,3,0,,,1,365
26892537,FCampos Residencial,153687218,Carlos,,Jacarepaguá,-22.96419186833174,-43.38481477153759,Entire home/apt,210,2,0,,,1,365
14283639,Residência Lagoa Total,18866532,Isa,,Lagoa,-22.9734907192203,-43.2054362029938,Entire home/apt,2798,1,0,,,2,364
22884508,Cobertura na Lapa,169349882,Roberto,,Centro,-22.912557778062336,-43.1875792202743,Entire home/apt,252,5,0,,,1,365
21308434,Príncipe do Flamengo,12537963,Benedito,,Flamengo,-22.941883856394536,-43.17186461154019,Entire home/apt,338,15,0,,,2,365
23057265,Barrabella Apartamento de Luxo,171140182,Sergio,,Barra da Tijuca,-23.00885455354221,-43.34567739862536,Private room,601,2,1,2018-02-05,0.12,1,65
25314300,Ap aconchegante,191194229,Aloizio,,Rio Comprido,-22.92376676993877,-43.21351094733581,Private room,49,1,2,2018-06-13,0.48,1,365
18872355,Quarto confortável próximo ao Metrô da Afonso Pena,11209609,Ieda Maria,,Tijuca,-22.920231407781937,-43.21575749852142,Private room,71,2,10,2018-04-16,0.60,2,260
23900887,Quarto aconchegante no coração da Tijuca,179613262,Carmen,,Tijuca,-22.92529890703284,-43.23591354641076,Private room,53,3,6,2018-07-27,1.07,1,260
12017106,Quarto em Apartamento Condominio,61163071,Diogo,,Barra da Tijuca,-23.01044862896091,-43.43188931624085,Private room,826,3,0,,,4,365
13835325,Vagas Metro Afonso Pena,81610321,Liza,,Rio Comprido,-22.92252065643261,-43.21378028068573,Shared room,188,1,0,,,1,362
21304345,Apto no centro local particular,25803506,Sergio,,Centro,-22.91602856378848,-43.18835240055197,Entire home/apt,282,5,0,,,1,89
"2770919,""Apartment in Lapa, Rio de Janeiro"",14169759,Rafael,,Centro,-22.910966999574345,-43.18464484526154,Entire home/apt,999,1,0,,,1,365"
23257676,Barra da Tijuca Beautiful apartment ocean view,141422820,Marcia,,Barra da Tijuca,-23.004126390122746,-43.349970792710685,Entire home/apt,293,1,20,2018-09-28,3.09,1,132
19828030,Quarto Gavea-PUC,9030850,Mariza,,Gávea,-22.976664342272713,-43.227109893793106,Private room,79,1,14,2018-10-02,0.93,2,362
9826003,Rio - Gávea Ano Inteiro,50587733,Marcus Vinicius A,,Gávea,-22.980517490846246,-43.23201998914159,Entire home/apt,195,2,2,2016-06-25,0.06,2,346
13263900,Dois quartos com linda vista na Glória,4362431,Pauline And Rodrigo,,Glória,-22.92414731470479,-43.17582713833922,Private room,563,1,0,,,4,365
23461005,Quarto de casal no Flamengo,64412606,Maria De Fátima Soares,,Flamengo,-22.935694846773828,-43.17658060606694,Private room,49,1,13,2018-10-08,1.84,3,353
13397006,Copacabana beach two single bed,12029822,Leopoldo,,Copacabana,-22.963205486624034,-43.18434153876698,Private room,349,1,3,2018-02-13,0.12,6,364
23148394,Quarto em ambiente familiar para temporada.,172050047,Patricia,,Catete,-22.922929535295225,-43.17938326004897,Private room,150,1,0,,,1,180
13801826,JANELA PANORAMICA,81169886,Ester,,Santa Teresa,-22.918341539456254,-43.1784598883292,Entire home/apt,680,2,0,,,2,364
14047579,Big room Botafogo! Mercure hotel,84222399,Gilberto,,Botafogo,-22.954400496678492,-43.19026203671102,Private room,500,1,0,,,1,364
28549619,quarto rio centro rj,155321612,Maria,,Jacarepaguá,-22.967520419897035,-43.39166171400612,Private room,90,1,0,,,1,365
"20256883,""Apt em frente o parque olímpico, Rock In Rio a pé."",143220929,Candida,,Barra da Tijuca,-22.973459445336527,-43.396435493965384,Private room,150,1,2,2017-09-26,0.15,1,178"
23117964,Flamengo - Aluguel  Temporada,171775842,Rimobras,,Flamengo,-22.93308401956081,-43.17790760937488,Private room,150,7,0,,,1,365
11436713,Botafogo Chic top location,36744189,Monica,,Botafogo,-22.95351253899744,-43.187907001518276,Entire home/apt,139,2,65,2018-09-24,2.45,18,233
18994472,Apartamento confortável,24882309,Clara,,Flamengo,-22.932702152950903,-43.17678940070466,Entire home/apt,169,3,0,,,1,66
10471178,Rented Room,53957975,Jercilene,,Botafogo,-22.941321220162784,-43.17933175178738,Private room,113,1,0,,,1,365
13751772,Ao lado do Parque Olimpico,49205396,Jubemar,,Jacarepaguá,-22.968812518975962,-43.397472635243105,Shared room,131,5,0,,,3,362
18808298,Quarto duas camas,130938684,Adriana,,Jacarepaguá,-22.96769680589593,-43.38746905646812,Private room,90,3,0,,,2,89
"20927441,""Reveillon, Eventos, Férias, Passeio, Feriado 21"",147191098,Jorge,,Jacarepaguá,-22.96406493247155,-43.39734100525584,Private room,1198,1,0,,,30,365"
2882715,ALUGO PARA COPA,14732797,Rosane,,Botafogo,-22.940830264211073,-43.18206652542954,Entire home/apt,699,1,0,,,3,365
"13216076,""5 min das Olimpiadas, Melhor local"",30583598,Wilmar,,Jacarepaguá,-22.972892365541917,-43.38820438778208,Entire home/apt,3756,30,0,,,2,365"
25398097,Apartamento Barra vista mar,191730000,Ana,,Barra da Tijuca,-23.006179170548688,-43.324089070601545,Entire home/apt,300,5,0,,,1,365
28463080,Quarto Barra da Tijuca. Dois quarteirões da praia.,214853303,Mauricio,,Barra da Tijuca,-23.008029904012645,-43.322486402518294,Private room,101,1,0,,,1,352
2885517,Alugo para a copa,14732797,Rosane,,Botafogo,-22.941983134497306,-43.180813329036376,Entire home/apt,699,1,0,,,3,365
1001070,Lovely apartment in Barra da Tijuca,4752369,Carol,,Jacarepaguá,-22.97147052535992,-43.391379440413054,Entire home/apt,252,2,6,2016-09-18,0.09,4,178
"13262362,""Quarto confortável, ar e tv a cabo!"",68741023,Marcelo,,Barra da Tijuca,-23.00473379113831,-43.32261432720362,Shared room,601,1,0,,,1,365"
23300855,Aluguel para solteiros,69207695,Maria Rosane,,Laranjeiras,-22.931851051492504,-43.18293049474794,Private room,49,7,0,,,3,365
4659425,Apto frente mar - Residencial Gran Nobile,6359444,Fabio,,Barra da Tijuca,-23.00949783768947,-43.32633586873136,Entire home/apt,751,4,0,,,2,89
23055040,Ipanema cobertura duplex: piscina e churrasqueira,11389355,Leticia,,Ipanema,-22.98105123555506,-43.20174221524762,Entire home/apt,548,5,0,,,6,70
10193746,Conjugadao no Alto Leblon,4673534,Charlotte,,Leblon,-22.984006819630007,-43.23312284054293,Entire home/apt,229,2,0,,,3,365
97636,Rio de Janeiro for you! Go for it!,496656,Marcia  Longras,,Botafogo,-22.94244516818134,-43.18762773875589,Private room,109,7,15,2016-10-04,0.18,8,365
2697205,Quarto encantador,13804471,Vania,,Botafogo,-22.942279456359856,-43.18756486656841,Private room,500,1,0,,,1,365
"22088834,""Residencial Verano"
"Stay com serviços 6"",11671430,Cristina,,Jacarepaguá,-22.968626620465336,-43.38809751876341,Entire home/apt,120,5,2,2018-08-21,0.21,12,308"
2997580,Studio Laranjeiras 337,15280292,Marcus,,Laranjeiras,-22.935089995317686,-43.1896881130646,Entire home/apt,500,1,0,,,1,365
28468323,Quarto em casa grande cinco minutos do metrô,186759579,Yves,,Santa Teresa,-22.92123150054754,-43.18056621992861,Private room,71,2,0,,,1,90
14315946,Amplo 3 Quartos em Laranjeiras 100mt2,82314544,Isis,,Laranjeiras,-22.935115097818684,-43.187626011323,Entire home/apt,601,1,0,,,1,365
26010250,Nice apartment in Rio,39949775,Angela,,Laranjeiras,-22.931026760350854,-43.1814575713374,Entire home/apt,109,1,1,2018-10-05,1,1,172
752685,Apart in Copacabana Rio de Janeiro,3940780,Roberto,,Leme,-22.963803831190624,-43.17137399121005,Entire home/apt,300,1,4,2017-02-16,0.06,3,343
23893175,Quarto em localização privilegiada de Ipanema.,18146774,Marcelo,,Ipanema,-22.98080428035731,-43.19986769529504,Private room,94,2,4,2018-10-06,0.61,1,263
27175372,Quarto aconchegante bem pertinho da PUC,26707234,Gabriela,,Gávea,-22.981718372032677,-43.2347260098915,Private room,131,1,0,,,1,79
28224606,Quartos top leblon,150425725,Alexandre,,Leblon,-22.985462743204003,-43.232451107656544,Private room,240,1,0,,,3,97
756624,Guesthouseanaclark,3982908,Ana,,Santa Teresa,-22.919032607520002,-43.187236693553764,Private room,252,1,0,,,1,365
895801,Suite in a house at Santa Teresa.,4774743,Claudio,,Santa Teresa,-22.917640691603697,-43.18150437444036,Private room,556,2,16,2017-04-24,0.23,3,365
3095044,APARTAMENTO PARA TEMPORADA 901,12511542,Antonio,,Leme,-22.965539023217232,-43.172242625773876,Entire home/apt,169,1,2,2018-07-24,0.05,18,194
1494461,Suite amplia em Santa Teresa,7987826,Alejandro,,Santa Teresa,-22.920252563369747,-43.188982663591524,Private room,180,1,0,,,1,365
27505039,Quarto privativo em Copacabana (sem regras malucas,207362369,Renata,,Copacabana,-22.974560346619675,-43.191863907502395,Private room,60,20,0,,,1,180
27489573,Quarto Grande em Copacabana,207178010,Giovana,,Copacabana,-22.97530034842348,-43.19205528913384,Private room,222,2,0,,,1,90
4751123,Quarto Standard 1 Gerthrudes B&B,24295309,Adriana,,Santa Teresa,-22.920813260945813,-43.183188208097974,Private room,252,2,0,,,5,365
23496839,Ap. São clemente,174834624,Anne,,Botafogo,-22.950310307319153,-43.185530474173866,Entire home/apt,150,33,0,,,2,180
2232990,FIFA CUP' 14 - RIO - copacabana,11397504,Guilherme,,Botafogo,-22.949033953189037,-43.18619497481453,Entire home/apt,800,1,0,,,1,365
